GeoID,Years,GeoType,TotalPop,PctRural,PctAge65plus,PctMinority,PctHispanic,PctBlackNH,PctAPINH,Pct_forborn,PctDisabled,PctEducLHS,PctEducBchPlus,Pct100Pov,PctNoHealthIns,N_BINGE,N_CSMOKING,N_LPA,N_OBESITY,N_CERVICAL,N_MAMMOUSE,N_COLON_SCREEN,N_COREM,N_COREW,N_CHECKUP,RPL_EJI,RPL_SVI
A9035za,01yr,Zone,56267,29.03,14.57337878,16.83,7.07,3.57,4.68,9.91,7.13,6.53,41.54,4.35,5.89,18.21943768,12.8134466,19.47046581,27.88819379,85.81092114,74.30153554,68.65731068,39.06353991,36.13043347,73.60454263,0,0.0536
A9035za,05yrs,Zone,56267,29.03,14.57337878,16.83,7.07,3.57,4.68,9.91,7.13,6.53,41.54,4.35,5.89,18.21943768,12.8134466,19.47046581,27.88819379,85.81092114,74.30153554,68.65731068,39.06353991,36.13043347,73.60454263,0,0.0536
A9035za,10yrs,Zone,56267,29.03,14.57337878,16.83,7.07,3.57,4.68,9.91,7.13,6.53,41.54,4.35,5.89,18.21943768,12.8134466,19.47046581,27.88819379,85.81092114,74.30153554,68.65731068,39.06353991,36.13043347,73.60454263,0,0.0536
A9036za,01yr,Zone,54850,0,11.94909084,95.01,16.07,74.81,1.45,29.14,11.11,15.63,17.37,19.19,19.13,13.88689699,16.67690246,32.43235369,37.91992707,82.58991067,82.04615314,70.3605433,30.7702206,30.27700273,78.89073291,0.8859,0.9463
A9036za,05yrs,Zone,54850,0,11.94909084,95.01,16.07,74.81,1.45,29.14,11.11,15.63,17.37,19.19,19.13,13.88689699,16.67690246,32.43235369,37.91992707,82.58991067,82.04615314,70.3605433,30.7702206,30.27700273,78.89073291,0.8859,0.9463
A9036za,10yrs,Zone,54850,0,11.94909084,95.01,16.07,74.81,1.45,29.14,11.11,15.63,17.37,19.19,19.13,13.88689699,16.67690246,32.43235369,37.91992707,82.58991067,82.04615314,70.3605433,30.7702206,30.27700273,78.89073291,0.8859,0.9463
A9037za,01yr,Zone,61313,6.55,15.24213615,39.21,30.18,2.93,4.71,25.09,5.59,13.78,30.19,6.3,15.35,18.25396898,13.37646176,22.77995694,28.60891165,83.75818994,77.36284475,70.23896727,37.86343027,36.67093765,71.83215631,0.2819,0.5369
A9037za,05yrs,Zone,61313,6.55,15.24213615,39.21,30.18,2.93,4.71,25.09,5.59,13.78,30.19,6.3,15.35,18.25396898,13.37646176,22.77995694,28.60891165,83.75818994,77.36284475,70.23896727,37.86343027,36.67093765,71.83215631,0.2819,0.5369
A9037za,10yrs,Zone,61313,6.55,15.24213615,39.21,30.18,2.93,4.71,25.09,5.59,13.78,30.19,6.3,15.35,18.25396898,13.37646176,22.77995694,28.60891165,83.75818994,77.36284475,70.23896727,37.86343027,36.67093765,71.83215631,0.2819,0.5369
A9038za,01yr,Zone,58001,0.15,15.62487634,26.9,8.15,5.64,11.29,18.06,6.8,6.27,45.98,5.64,6.43,17.41787038,11.3601731,19.07199359,26.24163549,85.50744298,74.36875744,69.89022603,40.07390907,36.84870433,74.07055223,0.1007,0.1879
A9038za,05yrs,Zone,58001,0.15,15.62487634,26.9,8.15,5.64,11.29,18.06,6.8,6.27,45.98,5.64,6.43,17.41787038,11.3601731,19.07199359,26.24163549,85.50744298,74.36875744,69.89022603,40.07390907,36.84870433,74.07055223,0.1007,0.1879
A9038za,10yrs,Zone,58001,0.15,15.62487634,26.9,8.15,5.64,11.29,18.06,6.8,6.27,45.98,5.64,6.43,17.41787038,11.3601731,19.07199359,26.24163549,85.50744298,74.36875744,69.89022603,40.07390907,36.84870433,74.07055223,0.1007,0.1879
A9039za,01yr,Zone,62029,6.97,20.03663981,14.68,6.16,0.91,6.31,13.71,4.86,4.91,48.65,3.37,5.74,17.53455803,11.35222557,18.73981041,25.34825807,85.35860485,77.75805994,73.63487401,41.97034129,39.55816473,74.19301456,0.3557,0.2885
A9039za,05yrs,Zone,62029,6.97,20.03663981,14.68,6.16,0.91,6.31,13.71,4.86,4.91,48.65,3.37,5.74,17.53455803,11.35222557,18.73981041,25.34825807,85.35860485,77.75805994,73.63487401,41.97034129,39.55816473,74.19301456,0.3557,0.2885
A9039za,10yrs,Zone,62029,6.97,20.03663981,14.68,6.16,0.91,6.31,13.71,4.86,4.91,48.65,3.37,5.74,17.53455803,11.35222557,18.73981041,25.34825807,85.35860485,77.75805994,73.63487401,41.97034129,39.55816473,74.19301456,0.3557,0.2885
A9040za,01yr,Zone,55353,53.19,19.54387609,12.32,6.88,1.89,2.28,9.75,7.67,8.79,31.45,6,9.45,17.21301104,13.6195292,22.40917204,30.89421712,84.12581613,72.27889184,70.17436273,33.99895037,39.34374289,75.91268947,0.3289,0.5033
A9040za,05yrs,Zone,55353,53.19,19.54387609,12.32,6.88,1.89,2.28,9.75,7.67,8.79,31.45,6,9.45,17.21301104,13.6195292,22.40917204,30.89421712,84.12581613,72.27889184,70.17436273,33.99895037,39.34374289,75.91268947,0.3289,0.5033
A9040za,10yrs,Zone,55353,53.19,19.54387609,12.32,6.88,1.89,2.28,9.75,7.67,8.79,31.45,6,9.45,17.21301104,13.6195292,22.40917204,30.89421712,84.12581613,72.27889184,70.17436273,33.99895037,39.34374289,75.91268947,0.3289,0.5033
A9041za,01yr,Zone,54802,2.53,14.12957206,30.48,15.36,6.44,7.1,17.26,4.99,9.24,42.22,6.31,10.17,17.9298803,12.96745009,21.12041714,28.01070399,84.95650524,74.28017408,68.7554998,37.81002518,34.57744425,72.93482355,0.1812,0.557
A9041za,05yrs,Zone,54802,2.53,14.12957206,30.48,15.36,6.44,7.1,17.26,4.99,9.24,42.22,6.31,10.17,17.9298803,12.96745009,21.12041714,28.01070399,84.95650524,74.28017408,68.7554998,37.81002518,34.57744425,72.93482355,0.1812,0.557
A9041za,10yrs,Zone,54802,2.53,14.12957206,30.48,15.36,6.44,7.1,17.26,4.99,9.24,42.22,6.31,10.17,17.9298803,12.96745009,21.12041714,28.01070399,84.95650524,74.28017408,68.7554998,37.81002518,34.57744425,72.93482355,0.1812,0.557
A9042za,01yr,Zone,58843,0,13.88142801,64.23,25.42,33.81,3.1,29.68,8,13.16,20.64,11.15,14.84,15.98605951,14.65546114,27.14110939,30.98842853,85.04175008,77.64073042,68.9335401,34.69138725,28.78892816,77.54726136,0.8792,0.7046
A9042za,05yrs,Zone,58843,0,13.88142801,64.23,25.42,33.81,3.1,29.68,8,13.16,20.64,11.15,14.84,15.98605951,14.65546114,27.14110939,30.98842853,85.04175008,77.64073042,68.9335401,34.69138725,28.78892816,77.54726136,0.8792,0.7046
A9042za,10yrs,Zone,58843,0,13.88142801,64.23,25.42,33.81,3.1,29.68,8,13.16,20.64,11.15,14.84,15.98605951,14.65546114,27.14110939,30.98842853,85.04175008,77.64073042,68.9335401,34.69138725,28.78892816,77.54726136,0.8792,0.7046
A9043za,01yr,Zone,55362,0,10.92541351,96.69,10.51,81.97,2.24,23.67,15.19,20.74,12,31.15,21.37,13.26261515,19.94510675,35.82806257,40.48818684,80.94341606,82.5575214,68.53413533,28.06409992,28.40926809,78.89511217,0.8523,0.9664
A9043za,05yrs,Zone,55362,0,10.92541351,96.69,10.51,81.97,2.24,23.67,15.19,20.74,12,31.15,21.37,13.26261515,19.94510675,35.82806257,40.48818684,80.94341606,82.5575214,68.53413533,28.06409992,28.40926809,78.89511217,0.8523,0.9664
A9043za,10yrs,Zone,55362,0,10.92541351,96.69,10.51,81.97,2.24,23.67,15.19,20.74,12,31.15,21.37,13.26261515,19.94510675,35.82806257,40.48818684,80.94341606,82.5575214,68.53413533,28.06409992,28.40926809,78.89511217,0.8523,0.9664
A9044za,01yr,Zone,52362,0,3.935589358,18.57,14.64,2.98,0.41,13.23,4.55,16.46,30.06,38.87,11,18.21975669,18.50314732,29.3029277,35.30765632,78.41859937,74.13537107,61.23765517,32.02054543,26.49846263,65.76248997,0.5034,0.4429
A9044za,05yrs,Zone,52362,0,3.935589358,18.57,14.64,2.98,0.41,13.23,4.55,16.46,30.06,38.87,11,18.21975669,18.50314732,29.3029277,35.30765632,78.41859937,74.13537107,61.23765517,32.02054543,26.49846263,65.76248997,0.5034,0.4429
A9044za,10yrs,Zone,52362,0,3.935589358,18.57,14.64,2.98,0.41,13.23,4.55,16.46,30.06,38.87,11,18.21975669,18.50314732,29.3029277,35.30765632,78.41859937,74.13537107,61.23765517,32.02054543,26.49846263,65.76248997,0.5034,0.4429
A9045za,01yr,Zone,57255,5.6,19.71143208,18.57,9.7,4.85,2.64,9.32,7.85,7.18,32.11,8.77,7.69,15.5870579,12.61101039,24.17853987,31.42868745,84.95164265,73.19402323,70.67277443,42.14809536,34.65662912,73.29338049,0.4161,0.3557
A9045za,05yrs,Zone,57255,5.6,19.71143208,18.57,9.7,4.85,2.64,9.32,7.85,7.18,32.11,8.77,7.69,15.5870579,12.61101039,24.17853987,31.42868745,84.95164265,73.19402323,70.67277443,42.14809536,34.65662912,73.29338049,0.4161,0.3557
A9045za,10yrs,Zone,57255,5.6,19.71143208,18.57,9.7,4.85,2.64,9.32,7.85,7.18,32.11,8.77,7.69,15.5870579,12.61101039,24.17853987,31.42868745,84.95164265,73.19402323,70.67277443,42.14809536,34.65662912,73.29338049,0.4161,0.3557
A9046za,01yr,Zone,61525,0,15.9985005,22.05,7.95,1.52,11.12,25.56,4.64,5.3,60.65,4.1,4.88,16.52311906,9.56612759,19.22186428,24.3000065,85.88997968,77.28171638,71.75889476,46.31640959,41.72590654,75.38567574,0.4362,0.0872
A9046za,05yrs,Zone,61525,0,15.9985005,22.05,7.95,1.52,11.12,25.56,4.64,5.3,60.65,4.1,4.88,16.52311906,9.56612759,19.22186428,24.3000065,85.88997968,77.28171638,71.75889476,46.31640959,41.72590654,75.38567574,0.4362,0.0872
A9046za,10yrs,Zone,61525,0,15.9985005,22.05,7.95,1.52,11.12,25.56,4.64,5.3,60.65,4.1,4.88,16.52311906,9.56612759,19.22186428,24.3000065,85.88997968,77.28171638,71.75889476,46.31640959,41.72590654,75.38567574,0.4362,0.0872
A9047za,01yr,Zone,54094,0.42,19.44152898,43.13,20.06,17.75,3.44,16.44,11.36,15.69,27.2,15.03,13.12,16.31057234,15.72394905,29.30750915,36.27299885,82.53263578,76.30255111,69.55659962,37.36976559,32.09565941,77.64089178,0.8255,0.8791
A9047za,05yrs,Zone,54094,0.42,19.44152898,43.13,20.06,17.75,3.44,16.44,11.36,15.69,27.2,15.03,13.12,16.31057234,15.72394905,29.30750915,36.27299885,82.53263578,76.30255111,69.55659962,37.36976559,32.09565941,77.64089178,0.8255,0.8791
A9047za,10yrs,Zone,54094,0.42,19.44152898,43.13,20.06,17.75,3.44,16.44,11.36,15.69,27.2,15.03,13.12,16.31057234,15.72394905,29.30750915,36.27299885,82.53263578,76.30255111,69.55659962,37.36976559,32.09565941,77.64089178,0.8255,0.8791
A9048za,01yr,Zone,55902,0,16.48076392,53.15,30.4,2.19,18.06,46.73,4.62,13.88,39.56,12.05,19.49,15.541918,12.75193911,26.96129655,26.62270044,80.93723659,75.56639655,66.92883618,39.98960502,36.15159744,73.03044614,0.5705,0.6644
A9048za,05yrs,Zone,55902,0,16.48076392,53.15,30.4,2.19,18.06,46.73,4.62,13.88,39.56,12.05,19.49,15.541918,12.75193911,26.96129655,26.62270044,80.93723659,75.56639655,66.92883618,39.98960502,36.15159744,73.03044614,0.5705,0.6644
A9048za,10yrs,Zone,55902,0,16.48076392,53.15,30.4,2.19,18.06,46.73,4.62,13.88,39.56,12.05,19.49,15.541918,12.75193911,26.96129655,26.62270044,80.93723659,75.56639655,66.92883618,39.98960502,36.15159744,73.03044614,0.5705,0.6644
A9049za,01yr,Zone,57901,6.78,16.53533597,19.38,4.43,10.2,2.94,6.14,10.49,9.58,29.8,5.77,5.96,18.18522133,13.90617779,21.12641232,31.07352032,86.03766947,75.9942039,67.49758553,45.90945234,36.48577572,74.57554965,0.302,0.3758
A9049za,05yrs,Zone,57901,6.78,16.53533597,19.38,4.43,10.2,2.94,6.14,10.49,9.58,29.8,5.77,5.96,18.18522133,13.90617779,21.12641232,31.07352032,86.03766947,75.9942039,67.49758553,45.90945234,36.48577572,74.57554965,0.302,0.3758
A9049za,10yrs,Zone,57901,6.78,16.53533597,19.38,4.43,10.2,2.94,6.14,10.49,9.58,29.8,5.77,5.96,18.18522133,13.90617779,21.12641232,31.07352032,86.03766947,75.9942039,67.49758553,45.90945234,36.48577572,74.57554965,0.302,0.3758
A9050za,01yr,Zone,53339,21.35,15.57996774,16.33,7.22,4.78,2.62,8.73,9.5,11.17,28.29,10.09,8.41,17.13358143,15.47299724,24.27585444,32.29978252,83.79514989,71.89795084,68.49056225,32.40100489,37.78509533,75.47158739,0.5839,0.4697
A9050za,05yrs,Zone,53339,21.35,15.57996774,16.33,7.22,4.78,2.62,8.73,9.5,11.17,28.29,10.09,8.41,17.13358143,15.47299724,24.27585444,32.29978252,83.79514989,71.89795084,68.49056225,32.40100489,37.78509533,75.47158739,0.5839,0.4697
A9050za,10yrs,Zone,53339,21.35,15.57996774,16.33,7.22,4.78,2.62,8.73,9.5,11.17,28.29,10.09,8.41,17.13358143,15.47299724,24.27585444,32.29978252,83.79514989,71.89795084,68.49056225,32.40100489,37.78509533,75.47158739,0.5839,0.4697
A9051za,01yr,Zone,60945,0,18.63958011,18.88,7.93,1.89,7.76,18.64,4.9,6.04,48.52,4.2,6.58,17.11377964,9.216854541,21.30957749,24.57699893,84.93881697,74.3442727,72.3893527,48.04732464,35.31172533,75.50070063,0.349,0.2281
A9051za,05yrs,Zone,60945,0,18.63958011,18.88,7.93,1.89,7.76,18.64,4.9,6.04,48.52,4.2,6.58,17.11377964,9.216854541,21.30957749,24.57699893,84.93881697,74.3442727,72.3893527,48.04732464,35.31172533,75.50070063,0.349,0.2281
A9051za,10yrs,Zone,60945,0,18.63958011,18.88,7.93,1.89,7.76,18.64,4.9,6.04,48.52,4.2,6.58,17.11377964,9.216854541,21.30957749,24.57699893,84.93881697,74.3442727,72.3893527,48.04732464,35.31172533,75.50070063,0.349,0.2281
A9052za,01yr,Zone,56278,4.19,17.34849658,33.08,6.84,17.41,6.27,10.08,6.93,7.05,35.17,4.2,5.28,17.88657024,13.19096983,21.1511301,31.65594548,85.29590781,76.38988415,70.62570809,38.67351541,43.66053342,75.29106045,0.5302,0.2818
A9052za,05yrs,Zone,56278,4.19,17.34849658,33.08,6.84,17.41,6.27,10.08,6.93,7.05,35.17,4.2,5.28,17.88657024,13.19096983,21.1511301,31.65594548,85.29590781,76.38988415,70.62570809,38.67351541,43.66053342,75.29106045,0.5302,0.2818
A9052za,10yrs,Zone,56278,4.19,17.34849658,33.08,6.84,17.41,6.27,10.08,6.93,7.05,35.17,4.2,5.28,17.88657024,13.19096983,21.1511301,31.65594548,85.29590781,76.38988415,70.62570809,38.67351541,43.66053342,75.29106045,0.5302,0.2818
A9053za,01yr,Zone,63852,0,17.73634924,14.36,5.87,2.61,4.33,11.3,4.82,3.66,58.68,2.94,4.32,17.33095909,9.095843513,17.06681545,23.23492765,88.37778456,77.2190738,73.27090929,44.73967613,35.90308056,77.90950636,0.3423,0.1073
A9053za,05yrs,Zone,63852,0,17.73634924,14.36,5.87,2.61,4.33,11.3,4.82,3.66,58.68,2.94,4.32,17.33095909,9.095843513,17.06681545,23.23492765,88.37778456,77.2190738,73.27090929,44.73967613,35.90308056,77.90950636,0.3423,0.1073
A9053za,10yrs,Zone,63852,0,17.73634924,14.36,5.87,2.61,4.33,11.3,4.82,3.66,58.68,2.94,4.32,17.33095909,9.095843513,17.06681545,23.23492765,88.37778456,77.2190738,73.27090929,44.73967613,35.90308056,77.90950636,0.3423,0.1073
A9054za,01yr,Zone,55782,4.46,24.06786978,26.45,8.22,4.49,12.07,19.99,6.27,7.16,41.09,4.47,5.59,14.17578251,11.16286974,20.07994873,28.68847836,85.61721165,76.50660428,69.40352623,44.86905991,37.57260765,75.87248216,0.2886,0.3288
A9054za,05yrs,Zone,55782,4.46,24.06786978,26.45,8.22,4.49,12.07,19.99,6.27,7.16,41.09,4.47,5.59,14.17578251,11.16286974,20.07994873,28.68847836,85.61721165,76.50660428,69.40352623,44.86905991,37.57260765,75.87248216,0.2886,0.3288
A9054za,10yrs,Zone,55782,4.46,24.06786978,26.45,8.22,4.49,12.07,19.99,6.27,7.16,41.09,4.47,5.59,14.17578251,11.16286974,20.07994873,28.68847836,85.61721165,76.50660428,69.40352623,44.86905991,37.57260765,75.87248216,0.2886,0.3288
A9055za,01yr,Zone,54769,0,7.16520892,74.45,52.63,13.87,6.17,40.05,5.22,38.41,22.08,29.67,28.01,14.54419106,17.57508445,32.93847249,36.46805675,75.09468495,77.35516077,57.74647702,30.26080082,25.1028885,69.58259599,0.8188,0.8724
A9055za,05yrs,Zone,54769,0,7.16520892,74.45,52.63,13.87,6.17,40.05,5.22,38.41,22.08,29.67,28.01,14.54419106,17.57508445,32.93847249,36.46805675,75.09468495,77.35516077,57.74647702,30.26080082,25.1028885,69.58259599,0.8188,0.8724
A9055za,10yrs,Zone,54769,0,7.16520892,74.45,52.63,13.87,6.17,40.05,5.22,38.41,22.08,29.67,28.01,14.54419106,17.57508445,32.93847249,36.46805675,75.09468495,77.35516077,57.74647702,30.26080082,25.1028885,69.58259599,0.8188,0.8724
A9056za,01yr,Zone,63491,0,11.84065042,82.48,76.65,1.78,3.04,55.22,7.57,27.88,23.52,22.8,29.29,15.89919044,14.23973792,33.38716984,29.44883212,80.23496716,76.08537746,58.12968767,26.42633444,29.24831866,70.31360665,0.7651,0.7852
A9056za,05yrs,Zone,63491,0,11.84065042,82.48,76.65,1.78,3.04,55.22,7.57,27.88,23.52,22.8,29.29,15.89919044,14.23973792,33.38716984,29.44883212,80.23496716,76.08537746,58.12968767,26.42633444,29.24831866,70.31360665,0.7651,0.7852
A9056za,10yrs,Zone,63491,0,11.84065042,82.48,76.65,1.78,3.04,55.22,7.57,27.88,23.52,22.8,29.29,15.89919044,14.23973792,33.38716984,29.44883212,80.23496716,76.08537746,58.12968767,26.42633444,29.24831866,70.31360665,0.7651,0.7852
A9057za,01yr,Zone,53187,2.27,16.68629747,57.19,40.86,12.82,1.67,12.6,14.35,24.68,17.13,17.46,13.14,16.1817963,18.027063,36.08743302,38.06514374,80.02703668,76.29995676,63.77839322,38.10221107,27.62077387,73.96578487,0.8658,0.9597
A9057za,05yrs,Zone,53187,2.27,16.68629747,57.19,40.86,12.82,1.67,12.6,14.35,24.68,17.13,17.46,13.14,16.1817963,18.027063,36.08743302,38.06514374,80.02703668,76.29995676,63.77839322,38.10221107,27.62077387,73.96578487,0.8658,0.9597
A9057za,10yrs,Zone,53187,2.27,16.68629747,57.19,40.86,12.82,1.67,12.6,14.35,24.68,17.13,17.46,13.14,16.1817963,18.027063,36.08743302,38.06514374,80.02703668,76.29995676,63.77839322,38.10221107,27.62077387,73.96578487,0.8658,0.9597
A9058za,01yr,Zone,64956,1.87,14.70103958,41.5,21.99,7.49,10.32,26.25,5.11,9.43,45.27,6.2,11.95,15.95141019,11.47061241,22.56242072,27.9187958,84.84610813,75.97138525,67.85204292,35.85339768,35.01976107,73.36685295,0.2215,0.3087
A9058za,05yrs,Zone,64956,1.87,14.70103958,41.5,21.99,7.49,10.32,26.25,5.11,9.43,45.27,6.2,11.95,15.95141019,11.47061241,22.56242072,27.9187958,84.84610813,75.97138525,67.85204292,35.85339768,35.01976107,73.36685295,0.2215,0.3087
A9058za,10yrs,Zone,64956,1.87,14.70103958,41.5,21.99,7.49,10.32,26.25,5.11,9.43,45.27,6.2,11.95,15.95141019,11.47061241,22.56242072,27.9187958,84.84610813,75.97138525,67.85204292,35.85339768,35.01976107,73.36685295,0.2215,0.3087
A9059za,01yr,Zone,56319,0,25.54493128,16.87,8.05,2.86,4.57,10.55,11.29,10.65,28.25,6.08,7.7,14.27645022,13.15480921,26.83791793,30.77285463,83.97059429,72.24554768,69.05498144,40.71834017,32.71126263,74.41363128,0.5906,0.5771
A9059za,05yrs,Zone,56319,0,25.54493128,16.87,8.05,2.86,4.57,10.55,11.29,10.65,28.25,6.08,7.7,14.27645022,13.15480921,26.83791793,30.77285463,83.97059429,72.24554768,69.05498144,40.71834017,32.71126263,74.41363128,0.5906,0.5771
A9059za,10yrs,Zone,56319,0,25.54493128,16.87,8.05,2.86,4.57,10.55,11.29,10.65,28.25,6.08,7.7,14.27645022,13.15480921,26.83791793,30.77285463,83.97059429,72.24554768,69.05498144,40.71834017,32.71126263,74.41363128,0.5906,0.5771
A9060za,01yr,Zone,61424,0,17.71096232,42.3,8.99,21.54,9.18,22.45,4.28,6.32,59.88,5.62,7.75,16.1579171,8.3009003,18.70745962,25.2461953,85.17084853,80.53020969,74.62182372,45.05834202,39.69058837,77.354101,0.255,0.3154
A9060za,05yrs,Zone,61424,0,17.71096232,42.3,8.99,21.54,9.18,22.45,4.28,6.32,59.88,5.62,7.75,16.1579171,8.3009003,18.70745962,25.2461953,85.17084853,80.53020969,74.62182372,45.05834202,39.69058837,77.354101,0.255,0.3154
A9060za,10yrs,Zone,61424,0,17.71096232,42.3,8.99,21.54,9.18,22.45,4.28,6.32,59.88,5.62,7.75,16.1579171,8.3009003,18.70745962,25.2461953,85.17084853,80.53020969,74.62182372,45.05834202,39.69058837,77.354101,0.255,0.3154
A9061za,01yr,Zone,61251,13.85,14.06872616,31.24,5.67,4.4,19.08,22.57,4.4,2.42,67.41,3.72,4.39,16.39535844,9.063554881,17.48123459,24.42052864,86.29465641,76.74162544,69.65259343,39.2331717,38.77226331,73.44987347,0.0201,0.0134
A9061za,05yrs,Zone,61251,13.85,14.06872616,31.24,5.67,4.4,19.08,22.57,4.4,2.42,67.41,3.72,4.39,16.39535844,9.063554881,17.48123459,24.42052864,86.29465641,76.74162544,69.65259343,39.2331717,38.77226331,73.44987347,0.0201,0.0134
A9061za,10yrs,Zone,61251,13.85,14.06872616,31.24,5.67,4.4,19.08,22.57,4.4,2.42,67.41,3.72,4.39,16.39535844,9.063554881,17.48123459,24.42052864,86.29465641,76.74162544,69.65259343,39.2331717,38.77226331,73.44987347,0.0201,0.0134
A9062za,01yr,Zone,56018,0,19.58585596,26.23,4.9,5.82,13.61,19.04,7.04,6.08,55.23,5.7,7.82,16.3253365,10.80177086,20.8885876,25.24117248,85.05003392,75.35495912,70.75236888,51.5865204,37.81019315,76.38715234,0.5235,0.6107
A9062za,05yrs,Zone,56018,0,19.58585596,26.23,4.9,5.82,13.61,19.04,7.04,6.08,55.23,5.7,7.82,16.3253365,10.80177086,20.8885876,25.24117248,85.05003392,75.35495912,70.75236888,51.5865204,37.81019315,76.38715234,0.5235,0.6107
A9062za,10yrs,Zone,56018,0,19.58585596,26.23,4.9,5.82,13.61,19.04,7.04,6.08,55.23,5.7,7.82,16.3253365,10.80177086,20.8885876,25.24117248,85.05003392,75.35495912,70.75236888,51.5865204,37.81019315,76.38715234,0.5235,0.6107
A9063za,01yr,Zone,60768,0,19.4860283,25.73,4.59,11.75,7.39,10.83,8.96,6.58,41.73,7.19,7.41,16.83968536,12.4399503,22.4560443,27.47295122,85.2198361,75.33528173,71.09285808,50.0147841,36.93372828,76.32782385,0.5436,0.4832
A9063za,05yrs,Zone,60768,0,19.4860283,25.73,4.59,11.75,7.39,10.83,8.96,6.58,41.73,7.19,7.41,16.83968536,12.4399503,22.4560443,27.47295122,85.2198361,75.33528173,71.09285808,50.0147841,36.93372828,76.32782385,0.5436,0.4832
A9063za,10yrs,Zone,60768,0,19.4860283,25.73,4.59,11.75,7.39,10.83,8.96,6.58,41.73,7.19,7.41,16.83968536,12.4399503,22.4560443,27.47295122,85.2198361,75.33528173,71.09285808,50.0147841,36.93372828,76.32782385,0.5436,0.4832
A9064za,01yr,Zone,56767,0,14.92039958,33,6.86,18.56,4.18,13.93,5.02,4.59,65.51,5.6,6.33,17.01688833,8.375108778,17.60250321,26.01147322,86.87130904,81.12185248,74.69616679,45.14334561,40.2727553,77.06664964,0.1879,0.2617
A9064za,05yrs,Zone,56767,0,14.92039958,33,6.86,18.56,4.18,13.93,5.02,4.59,65.51,5.6,6.33,17.01688833,8.375108778,17.60250321,26.01147322,86.87130904,81.12185248,74.69616679,45.14334561,40.2727553,77.06664964,0.1879,0.2617
A9064za,10yrs,Zone,56767,0,14.92039958,33,6.86,18.56,4.18,13.93,5.02,4.59,65.51,5.6,6.33,17.01688833,8.375108778,17.60250321,26.01147322,86.87130904,81.12185248,74.69616679,45.14334561,40.2727553,77.06664964,0.1879,0.2617
A9065za,01yr,Zone,65761,3.68,14.63849869,40.7,12.66,5.41,20.59,27.93,5.31,7.12,58.45,5.84,8.02,15.38522833,10.34626754,18.15679202,20.00982649,86.74007542,80.5776296,71.08587461,39.2589544,44.85480452,71.61263667,0.1342,0.5906
A9065za,05yrs,Zone,65761,3.68,14.63849869,40.7,12.66,5.41,20.59,27.93,5.31,7.12,58.45,5.84,8.02,15.38522833,10.34626754,18.15679202,20.00982649,86.74007542,80.5776296,71.08587461,39.2589544,44.85480452,71.61263667,0.1342,0.5906
A9065za,10yrs,Zone,65761,3.68,14.63849869,40.7,12.66,5.41,20.59,27.93,5.31,7.12,58.45,5.84,8.02,15.38522833,10.34626754,18.15679202,20.00982649,86.74007542,80.5776296,71.08587461,39.2589544,44.85480452,71.61263667,0.1342,0.5906
A9066za,01yr,Zone,59302,0,15.20019167,34.74,21.22,8.82,1.68,19.82,6.82,13.02,42.53,12.38,16.77,17.20375535,14.16221038,23.38589592,29.86457961,84.51061516,74.76886108,68.01117332,36.18542376,32.57588614,73.22275471,0.2483,0.7449
A9066za,05yrs,Zone,59302,0,15.20019167,34.74,21.22,8.82,1.68,19.82,6.82,13.02,42.53,12.38,16.77,17.20375535,14.16221038,23.38589592,29.86457961,84.51061516,74.76886108,68.01117332,36.18542376,32.57588614,73.22275471,0.2483,0.7449
A9066za,10yrs,Zone,59302,0,15.20019167,34.74,21.22,8.82,1.68,19.82,6.82,13.02,42.53,12.38,16.77,17.20375535,14.16221038,23.38589592,29.86457961,84.51061516,74.76886108,68.01117332,36.18542376,32.57588614,73.22275471,0.2483,0.7449
A9067za,01yr,Zone,54654,0,11.4731377,84.34,74.07,7.39,1.91,38.85,8.81,30.81,15.52,21.41,26.23,13.95891975,15.51196436,33.33764043,38.04684195,81.44084056,76.72331028,58.30985838,31.64995975,26.96854942,71.91138617,0.8322,0.8322
A9067za,05yrs,Zone,54654,0,11.4731377,84.34,74.07,7.39,1.91,38.85,8.81,30.81,15.52,21.41,26.23,13.95891975,15.51196436,33.33764043,38.04684195,81.44084056,76.72331028,58.30985838,31.64995975,26.96854942,71.91138617,0.8322,0.8322
A9067za,10yrs,Zone,54654,0,11.4731377,84.34,74.07,7.39,1.91,38.85,8.81,30.81,15.52,21.41,26.23,13.95891975,15.51196436,33.33764043,38.04684195,81.44084056,76.72331028,58.30985838,31.64995975,26.96854942,71.91138617,0.8322,0.8322
A9068za,01yr,Zone,62075,2.33,19.76271125,20.5,8.12,7.76,3.3,12.3,8.7,9.45,28.51,5.07,7.67,15.54704631,14.45466613,22.3872348,23.36043818,86.30328957,78.97821506,70.60599919,36.80802416,40.99231897,72.63024084,0.698,0.3892
A9068za,05yrs,Zone,62075,2.33,19.76271125,20.5,8.12,7.76,3.3,12.3,8.7,9.45,28.51,5.07,7.67,15.54704631,14.45466613,22.3872348,23.36043818,86.30328957,78.97821506,70.60599919,36.80802416,40.99231897,72.63024084,0.698,0.3892
A9068za,10yrs,Zone,62075,2.33,19.76271125,20.5,8.12,7.76,3.3,12.3,8.7,9.45,28.51,5.07,7.67,15.54704631,14.45466613,22.3872348,23.36043818,86.30328957,78.97821506,70.60599919,36.80802416,40.99231897,72.63024084,0.698,0.3892
